ngram,frequency
"('want', 'translate', 'get')",6
"('west', 'galician', 'georgian')",6
"('window', 'review', 'words')",6
"('words', 'expressions', 'history')",6
"('words', 'sentences', 'expressions')",6
"('words', 'word', 'correction')",6
"('works', 'offline', 'pronunciation')",6
"('wwwitranslatecom', 'privacy', 'policy')",6
"('account', 'settings', 'time')",5
"('advanced', 'features', 'ad')",5
"('advanced', 'ocr', 'technology')",5
"('allows', 'communicate', 'effectively')",5
"('apple', 'speech', 'recognition')",5
"('apple', 'watch', 'support')",5
"('applicable', 'terms', 'use')",5
"('application', 'exciting', 'feature')",5
"('audio', 'share', 'sheet')",5
"('automatic', 'renewal', 'itunes')",5
"('automatically', 'application', 'exciting')",5
"('best', 'translation', 'app')",5
"('brazil', 'romanian', 'russian')",5
"('brazilian', 'portuguese', 'language')",5
"('burmese', 'catalan', 'cebuano')",5
"('camera', 'easily', 'translate')",5
"('camera', 'translate', 'text')",5
"('camera', 'translation', 'take')",5
"('canada', 'french', 'france')",5
"('character', 'recognition', 'technology')",5
"('chinese', 'japanese', 'korean')",5
"('communicate', 'people', 'speak')",5
"('communication', 'voice', 'translation')",5
"('completely', 'ad', 'free')",5
"('current', 'payment', 'period')",5
"('current', 'period', 'payment')",5
"('danish', 'dutch', 'esperanto')",5
"('danish', 'dutch', 'netherlands')",5
"('dialects', 'translation', 'afrikaans')",5
"('dictation', 'speech', 'text')",5
"('dictionary', 'say', 'phrase')",5
"('dutch', 'english', 'australia')",5
"('edit', 'text', 'also')",5
"('effective', 'manner', 'free')",5
"('elf', 'quick', 'translation')",5
"('en', 'us', 'ht')",5
"('end', 'current', 'payment')",5
"('english', 'french', 'spanish')",5
"('english', 'spanish', 'spanish')",5
"('enhance', 'language', 'skills')",5
"('etc', 'features', 'easily')",5
"('ex', 'number', 'daily')",5
"('exciting', 'feature', 'application')",5
"('expensive', 'roaming', 'charges')",5
"('experience', 'unlimited', 'translation')",5
"('feature', 'application', 'translate')",5
"('features', 'easily', 'change')",5
"('features', 'voice', 'translation')",5
"('female', 'voices', 'switch')",5
"('following', 'languages', 'english')",5
"('font', 'also', 'provide')",5
"('foreign', 'language', 'learning')",5
"('foreigner', 'real', 'time')",5
"('forfeited', 'purchase', 'subscription')",5
"('free', 'translation', 'app')",5
"('free', 'translator', 'app')",5
"('french', 'canada', 'french')",5
"('french', 'france', 'german')",5
"('georgian', 'keyboard', 'ios')",5
"('greek', 'gujarati', 'hebrew')",5
"('greek', 'keyboard', 'ios')",5
"('gujarati', 'hebrew', 'hindi')",5
"('hear', 'correct', 'pronunciation')",5
"('help', 'translate', 'photo')",5
"('https', 'wwwiubendacom', 'privacy')",5
"('icelandic', 'italian', 'japanese')",5
"('image', 'recognition', 'technology')",5
"('indian', 'international', 'languages')",5
"('instagram', 'https', 'wwwinstagramcom')",5
"('instant', 'translation', 'languages')",5
"('international', 'languages', 'edit')",5
"('japanese', 'kannada', 'korean')",5
"('japanese', 'korean', 'latvian')",5
"('japanese', 'korean', 'malay')",5
"('japanese', 'korean', 'norwegian')",5
"('key', 'features', 'text')",5
"('keyboard', 'application', 'translate')",5
"('keyboard', 'best', 'app')",5
"('keyboard', 'type', 'text')",5
"('korean', 'latin', 'latvian')",5
"('language', 'barriers', 'connect')",5
"('language', 'barriers', 'effortlessly')",5
"('language', 'easily', 'change')",5
"('language', 'like', 'english')",5
"('language', 'real', 'time')",5
"('language', 'translation', 'share')",5
"('language', 'translator', 'free')",5
"('languages', 'enter', 'phrase')",5
"('languages', 'speech', 'speech')",5
"('languages', 'text', 'text')",5
"('languages', 'text', 'translation')",5
"('languages', 'translate', 'languages')",5
"('lao', 'keyboard', 'ios')",5
"('learn', 'new', 'phrases')",5
"('less', 'data', 'faster')",5
"('letters', 'words', 'type')",5
"('like', 'english', 'marathi')",5
"('like', 'facebook', 'twitter')",5
"('like', 'share', 'facebook')",5
"('limitations', 'ex', 'number')",5
"('macedonian', 'malay', 'maltese')",5
"('malayalam', 'marathi', 'mongolian')",5
"('manner', 'free', 'easy')",5
"('may', 'vary', 'depending')",5
"('meaning', 'different', 'words')",5
"('menus', 'signs', 'paper')",5
"('mongolian', 'nepali', 'norwegian')",5
"('multiple', 'translation', 'modes')",5
"('need', 'download', 'language')",5
"('nepali', 'norwegian', 'polish')",5
"('netherlands', 'english', 'australian')",5
"('new', 'phrases', 'listen')",5
"('norwegian', 'nyanja', 'chichewa')",5
"('one', 'click', 'translation')",5
"('one', 'language', 'another')",5
"('one', 'translation', 'app')",5
"('pdf', 'file', 'translator')",5
"('period', 'cost', 'depends')",5
"('period', 'cost', 'renewal')",5
"('period', 'costs', 'usd')",5
"('photo', 'translation', 'voice')",5
"('phrasebook', 'predefined', 'phrases')",5
"('please', 'feel', 'free')",5
"('portuguese', 'brazil', 'romanian')",5
"('portuguese', 'portuguese', 'brazil')",5
"('premium', 'unlock', 'advanced')",5
"('privacy_policyhtml', 'terms', 'use')",5
"('pronounce', 'translation', 'loud')",5
"('publication', 'applicable', 'terms')",5
"('quickly', 'accurately', 'translate')",5
"('read', 'screen', 'camera')",5
"('related', 'words', 'word')",5
"('requires', 'internet', 'connection')",5
"('screen', 'camera', 'translation')",5
"('share', 'facebook', 'https')",5
"('sharing', 'privacy', 'policy')",5
"('slovenian', 'spanish', 'swedish')",5
"('social', 'media', 'like')",5
"('spanish', 'spanish', 'mexican')",5
"('speak', 'translate', 'dictate')",5
"('speech', 'speech', 'translations')",5
"('subject', 'limitations', 'ex')",5
"('subscription', 'monthly', 'subscription')",5
"('subscription', 'terms', 'subscriptions')",5
"('subscription', 'us', 'year')",5
"('supportapplecom', 'en', 'us')",5
"('take', 'photo', 'translate')",5
"('terms', 'services', 'https')",5
"('terms', 'subscriptions', 'billed')",5
"('text', 'also', 'change')",5
"('text', 'text', 'voice')",5
"('text', 'translate', 'language')",5
"('text', 'translation', 'support')",5
"('text', 'translator', 'translate')",5
"('text', 'translator', 'voice')",5
"('text', 'voice', 'translator')",5
"('text', 'voice', 'voice')",5
"('time', 'speech', 'recognition')",5
"('time', 'voice', 'translator')",5
"('translate', 'anything', 'app')",5
"('translate', 'dictate', 'want')",5
"('translate', 'let', 'app')",5
"('translate', 'real', 'time')",5
"('translate', 'text', 'photos')",5
"('translate', 'text', 'real')",5
"('translate', 'voice', 'voice')",5
"('translation', 'multiple', 'languages')",5
"('translation', 'photo', 'translation')",5
"('translation', 'point', 'camera')",5
"('translation', 'take', 'photo')",5
"('translation', 'text', 'audio')",5
"('translation', 'translate', 'pic')",5
"('translation', 'voice', 'input')",5
"('translations', 'real', 'time')",5
"('translator', 'allows', 'communicate')",5
"('translator', 'app', 'also')",5
"('translator', 'help', 'translate')",5
"('translator', 'photo', 'translator')",5
"('translator', 'real', 'time')",5
"('translator', 'translate', 'text')",5
"('translator', 'translator', 'voice')",5
"('trial', 'period', 'costs')",5
"('turn', 'automatic', 'renewal')",5
"('uk', 'english', 'us')",5
"('unlock', 'advanced', 'features')",5
"('upgrade', 'premium', 'unlock')",5
"('us', 'twitter', 'https')",5
"('use', 'https', 'docsgooglecom')",5
"('using', 'camera', 'easily')",5
"('usp', 'sharing', 'privacy')",5
"('voice', 'translation', 'real')",5
"('voices', 'switch', 'different')",5
"('want', 'learn', 'new')",5
"('want', 'translate', 'let')",5
"('way', 'learn', 'language')",5
"('wisdom', 'elf', 'quick')",5
"('word', 'language', 'like')",5
"('words', 'automatically', 'application')",5
"('words', 'find', 'suggestions')",5
"('words', 'indian', 'international')",5
"('wwwiubendacom', 'privacy', 'policy')",5
"('year', 'subscription', 'subscription')",5
"('yearly', 'subscription', 'comes')",5
